Company,TypeName,Ram,Memory,Gpu,OpSys,Weight,Price,TouchScreen,IPS,PPI,Cpu brand,HDD,SSD,Hybrib,Flash_Storage
Acer,2 in 1 Convertible,4,32 Flash Storage,Intel HD Graphics 500,Windows 10,1.25,18594.72,1,1,189.90579052433606,Other Intel Processor,0,0,0,32
Lenovo,Notebook,4,128 SSD,Intel HD Graphics 620,Windows 10,2.05,33566.4,0,0,141.21199808219862,Intel Core i3,0,128,0,0
HP,Ultrabook,16,512 SSD,Intel HD Graphics 515,Windows 10,1.16,104695.2,1,1,276.053530085501,Other Intel Processor,0,512,0,0
Lenovo,Notebook,8,256 SSD,Nvidia Quadro M620M,Windows 10,3.4,159786.72,0,1,127.33567457123111,Intel Core i7,0,256,0,0
Asus,Notebook,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.5,44701.92,0,0,141.21199808219862,Intel Core i5,1000,128,0,0
Dell,Ultrabook,8,128 SSD,Intel UHD Graphics 620,Windows 10,1.21,85194.72,1,1,331.2642361026012,Intel Core i5,0,128,0,0
Dell,Notebook,4,500 HDD,Intel HD Graphics 620,Windows 10,1.93,51095.52,0,0,100.45466986113651,Intel Core i5,500,0,0,0
Lenovo,Notebook,4,500 HDD,Intel HD Graphics 505,Windows 10,2.2,18328.32,0,0,141.21199808219862,Other Intel Processor,500,0,0,0
Lenovo,Notebook,4,500 HDD,Intel HD Graphics 620,Windows 10,2.02,52747.2,0,0,111.93520355955211,Intel Core i5,500,0,0,0
HP,Workstation,8,500 HDD,Nvidia Quadro M1200,Windows 10,3.14,99153.5472,0,0,106.11306214269258,Intel Core i5,500,0,0,0
HP,Notebook,8,2000 HDD,Intel HD Graphics 405,Windows 10,1.94,20725.92,0,0,111.93520355955211,Other Intel Processor,2000,0,0,0
HP,Notebook,6,256 SSD,AMD Radeon 530,Windows 10,1.95,34578.72,0,1,141.21199808219862,AMD Processor,0,256,0,0
Lenovo,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,2.3,44222.4,0,0,141.21199808219862,Intel Core i5,0,256,0,0
Lenovo,Notebook,4,500 HDD,Intel HD Graphics 620,Windows 10,2.05,36496.8,0,0,141.21199808219862,Intel Core i5,500,0,0,0
Mediacom,Notebook,4,32 SSD,Intel HD Graphics,Windows 10,1.4,13266.72,0,0,157.3505121487356,Other Intel Processor,0,32,0,0
Toshiba,Ultrabook,16,512 SSD,Intel HD Graphics 620,Windows 10,1.24,99367.2,1,0,157.3505121487356,Intel Core i7,0,512,0,0
Lenovo,Gaming,32,256 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,4.6,141884.64,0,1,127.33567457123111,Intel Core i7,1000,256,0,0
MSI,Gaming,16,512 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,4.14,145401.12,0,0,127.33567457123111,Intel Core i7,1000,512,0,0
Dell,Notebook,8,256 SSD,AMD Radeon R5 M430,Linux,2.2,39907.2528,0,0,141.21199808219862,Intel Core i7,0,256,0,0
Mediacom,Notebook,4,32 SSD,Intel HD Graphics 500,Windows 10,1.45,20725.92,0,1,157.3505121487356,Other Intel Processor,0,32,0,0
Dell,Notebook,8,500 HDD,Intel HD Graphics 620,Windows 10,1.9,53733.9456,0,0,100.45466986113651,Intel Core i5,500,0,0,0
HP,Notebook,4,128 SSD,Intel HD Graphics 620,Windows 10,1.49,38308.32,0,0,165.6321180513006,Intel Core i3,0,128,0,0
Dell,Notebook,16,256 SSD,Nvidia GeForce 930MX,Windows 10,1.93,81912.1392,0,0,141.21199808219862,Intel Core i7,0,256,0,0
Dell,Netbook,4,16 Flash Storage,Intel HD Graphics 400,Chrome OS,1.26,15717.6,0,0,135.0942111925629,Other Intel Processor,0,0,0,16
MSI,Gaming,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 980M,Windows 10,4.5,125154.72,0,0,127.33567457123111,Intel Core i7,1000,128,0,0
HP,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,3.78,79813.44,0,1,127.33567457123111,Intel Core i7,1000,256,0,0
Lenovo,Ultrabook,12,256 SSD,Intel HD Graphics 520,Windows 10,8.4,89137.44,0,1,157.3505121487356,Intel Core i7,0,256,0,0
Lenovo,Notebook,12,1000 HDD,Intel HD Graphics 620,Windows 10,2.2,32447.52,1,0,100.45466986113651,Intel Core i7,1000,0,0,0
Asus,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.73,94305.6,0,1,127.33567457123111,Intel Core i5,1000,128,0,0
Asus,2 in 1 Convertible,8,1000 HDD,Intel HD Graphics 520,Windows 10,2.2,39373.92,1,0,100.45466986113651,Intel Core i5,1000,0,0,0
Lenovo,Notebook,12,512 SSD,AMD Radeon 530,Windows 10,2.2,50562.72,0,0,141.21199808219862,AMD Processor,0,512,0,0
Dell,2 in 1 Convertible,4,128 SSD,Intel HD Graphics 615,Windows 10,1.39,32127.84,1,0,49.59154588081422,Other Intel Processor,0,128,0,0
Samsung,Notebook,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.5,90522.72,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
Lenovo,Notebook,4,500 HDD,Intel HD Graphics 520,No OS,2.8,28185.12,0,0,127.33567457123111,Intel Core i3,500,0,0,0
Lenovo,Notebook,8,1000 HDD,Intel HD Graphics 520,Windows 10,2.29,24455.52,0,0,100.45466986113651,Intel Core i3,1000,0,0,0
Lenovo,2 in 1 Convertible,8,512 SSD,Intel HD Graphics 620,Windows 10,1.37,107892.0,1,1,165.6321180513006,Intel Core i7,0,512,0,0
Lenovo,Notebook,8,256 SSD,Intel HD Graphics 630,Windows 10,1.7,78534.72,0,1,157.3505121487356,Intel Core i5,0,256,0,0
Dell,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 620,Windows 10,1.34,88977.6,1,0,176.23257360658386,Intel Core i5,0,256,0,0
Dell,Workstation,8,256 SSD,Nvidia Quadro M620,Windows 10,2.06,93932.64,1,0,141.21199808219862,Intel Core i7,0,256,0,0
HP,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.84,64948.32,0,0,141.21199808219862,Intel Core i7,0,256,0,0
HP,Notebook,4,500 HDD,Intel HD Graphics 620,Windows 10,2.1,35616.6144,0,0,100.45466986113651,Intel Core i3,500,0,0,0
Acer,Notebook,4,32 Flash Storage,Intel HD Graphics 500,Windows 10,1.6,17529.12,0,0,157.3505121487356,Other Intel Processor,0,0,0,32
MSI,Gaming,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 970M,Windows 10,4.14,117162.72,0,0,127.33567457123111,Intel Core i7,1000,128,0,0
Dell,Notebook,4,1000 HDD,AMD Radeon R5 M420,Linux,2.18,24775.2,0,0,100.45466986113651,Intel Core i3,1000,0,0,0
MSI,Gaming,16,256 SSD +  2000 HDD,Nvidia GeForce GTX 1060,Windows 10,1.8,122490.72,0,0,282.42399616439724,Intel Core i7,2000,256,0,0
Toshiba,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 10,2.2,74538.72,0,1,141.21199808219862,Intel Core i7,0,256,0,0
Lenovo,Notebook,6,1000 HDD,Intel HD Graphics 620,Windows 10,2.4,30049.92,0,0,141.21199808219862,Intel Core i5,1000,0,0,0
Lenovo,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 630,Windows 10,2.0,69210.72,1,1,141.21199808219862,Intel Core i7,0,256,0,0
Acer,Notebook,4,128 Flash Storage,Intel HD Graphics 405,Windows 10,1.6,18594.72,0,0,111.93520355955211,Other Intel Processor,0,0,0,128
Lenovo,Notebook,32,1000 SSD,Nvidia Quadro M2200M,Windows 10,2.5,261018.72,0,1,282.42399616439724,Other Intel Processor,0,1000,0,0
Dell,Gaming,16,1000 HDD,Nvidia GeForce GTX 960<U+039C>,Windows 10,2.59,46833.6528,0,0,141.21199808219862,Intel Core i7,1000,0,0,0
Dell,Notebook,4,1000 HDD,Intel HD Graphics 520,Linux,2.18,23650.992,0,0,100.45466986113651,Intel Core i3,1000,0,0,0
Dell,Notebook,4,1000 HDD,Intel HD Graphics 520,Linux,2.25,19127.52,0,0,100.45466986113651,Intel Core i3,1000,0,0,0
Dell,Notebook,4,500 HDD,Intel HD Graphics 620,Linux,1.93,46300.32,0,0,100.45466986113651,Intel Core i5,500,0,0,0
Asus,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,3.0,62231.04,0,0,127.33567457123111,Intel Core i7,1000,128,0,0
HP,Ultrabook,8,512 SSD,Intel HD Graphics 620,Windows 10,1.84,74005.92,0,0,141.21199808219862,Intel Core i7,0,512,0,0
MSI,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,2.94,120831.5808,0,0,141.21199808219862,Intel Core i7,1000,256,0,0
Acer,2 in 1 Convertible,4,32 Flash Storage,Intel HD Graphics 400,Chrome OS,1.25,20193.12,1,1,135.0942111925629,Other Intel Processor,0,0,0,32
HP,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,2.31,59886.72,0,0,111.93520355955211,Intel Core i5,0,256,0,0
Lenovo,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 7,1.65,78055.2,0,0,157.3505121487356,Intel Core i5,0,256,0,0
Dell,Notebook,4,1000 HDD,AMD Radeon 530,Windows 10,2.2,41345.28,0,0,141.21199808219862,Intel Core i5,1000,0,0,0
Fujitsu,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,2.2,42570.72,0,0,100.45466986113651,Intel Core i5,0,256,0,0
HP,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 7,1.88,49656.96,0,0,100.45466986113651,Intel Core i5,500,0,0,0
Mediacom,Notebook,2,32 Flash Storage,Intel HD Graphics,Windows 10,1.4,12733.92,0,0,157.3505121487356,Other Intel Processor,0,0,0,32
Lenovo,Notebook,4,128 SSD,Intel HD Graphics 620,No OS,2.2,24935.04,0,0,141.21199808219862,Intel Core i5,0,128,0,0
Asus,2 in 1 Convertible,6,1000 HDD,Intel HD Graphics 620,Windows 10,1.5,34046.4528,1,0,165.6321180513006,Intel Core i5,1000,0,0,0
Asus,Ultrabook,16,512 SSD,Intel HD Graphics 620,Windows 10,11.1,101232.0,0,0,157.3505121487356,Intel Core i7,0,512,0,0
Dell,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,78801.12,0,0,141.21199808219862,Intel Core i7,1000,256,0,0
Lenovo,Notebook,4,256 SSD,Intel UHD Graphics 620,Windows 10,1.8,44169.12,0,0,141.21199808219862,Intel Core i5,0,256,0,0
Lenovo,Notebook,4,1000 HDD,Nvidia GeForce 920MX ,Windows 10,2.2,30849.12,0,0,141.21199808219862,Intel Core i3,1000,0,0,0
Asus,Notebook,8,1000 HDD,Intel HD Graphics 500,Windows 10,2.0,21258.72,0,0,100.45466986113651,Other Intel Processor,1000,0,0,0
Asus,Notebook,8,1000 HDD,Nvidia GeForce GTX 1050,Windows 10,1.99,48304.7136,0,0,141.21199808219862,Intel Core i5,1000,0,0,0
Dell,Ultrabook,8,256 SSD,Intel UHD Graphics 620,Windows 10,1.23,99580.32,1,0,276.053530085501,Intel Core i5,0,256,0,0
Lenovo,Notebook,2,32 Flash Storage,Intel HD Graphics 400,Windows 10,1.42,13266.72,0,0,111.93520355955211,Other Intel Processor,0,0,0,32
Lenovo,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 620,Windows 10,1.37,93635.3376,1,1,165.6321180513006,Intel Core i7,0,256,0,0
Dell,Notebook,16,1000 SSD,Nvidia GeForce GTX 1050,Windows 10,2.06,127818.72,1,0,282.42399616439724,Intel Core i7,0,1000,0,0
Lenovo,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050M,Windows 10,2.5,59087.52,0,1,141.21199808219862,Intel Core i7,1000,128,0,0
HP,Notebook,8,1000 HDD,AMD Radeon R5,Windows 10,2.6,27753.552,0,0,107.98564559226952,AMD Processor,1000,0,0,0
Lenovo,Ultrabook,16,512 SSD,Intel HD Graphics 620,Windows 10,1.14,130536.0,0,1,157.3505121487356,Intel Core i7,0,512,0,0
Asus,Gaming,8,1000 HDD,Nvidia GeForce GTX 1050 Ti,No OS,2.5,62284.32,0,1,141.21199808219862,Intel Core i7,1000,0,0,0
Acer,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 10,2.4,23976.0,0,0,100.45466986113651,Intel Core i3,500,0,0,0
Lenovo,Notebook,4,32 Flash Storage,Intel HD Graphics,Windows 10,1.43,14598.72,0,0,111.93520355955211,Other Intel Processor,0,0,0,32
Acer,Ultrabook,8,256 SSD,Intel Graphics 620,Windows 10,1.8,48964.32,0,1,157.3505121487356,Intel Core i5,0,256,0,0
Razer,Gaming,16,256 SSD,Nvidia GeForce GTX 1060,Windows 10,1.95,138474.72,0,0,157.3505121487356,Intel Core i7,0,256,0,0
Toshiba,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.2,64628.64,0,0,165.6321180513006,Intel Core i5,0,256,0,0
Lenovo,Ultrabook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.36,84395.52,0,1,176.23257360658386,Intel Core i7,0,256,0,0
Asus,Gaming,32,512 SSD,Nvidia GeForce GTX 1080,Windows 10,3.8,149130.72,0,1,127.33567457123111,Intel Core i7,0,512,0,0
Acer,Gaming,8,1000 HDD,Nvidia GeForce GTX 1050,Linux,2.4,37775.52,0,0,141.21199808219862,Intel Core i5,1000,0,0,0
Dell,Ultrabook,8,256 SSD,Intel UHD Graphics 620,Windows 10,1.2,77250.672,0,0,165.6321180513006,Intel Core i5,0,256,0,0
MSI,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.2,63499.104,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
HP,Notebook,4,500 HDD,Intel HD Graphics 520,No OS,1.86,19441.872,0,0,100.45466986113651,Intel Core i3,500,0,0,0
Toshiba,Notebook,8,500 HDD,Intel HD Graphics 620,Windows 10,2.0,56689.92,0,1,141.21199808219862,Intel Core i5,500,0,0,0
Dell,Notebook,8,256 SSD,AMD Radeon 530,Windows 10,6.2,48964.32,0,0,141.21199808219862,Intel Core i7,0,256,0,0
Dell,Notebook,16,256 SSD +  2000 HDD,AMD Radeon 530,Windows 10,2.2,60472.8,0,0,141.21199808219862,Intel Core i7,2000,256,0,0
Lenovo,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 960,Windows 10,3.31,63722.88,0,1,141.21199808219862,Intel Core i7,1000,128,0,0
Dell,Gaming,32,512 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,167691.8736,0,1,254.67134914246222,Intel Core i7,1000,512,0,0
Dell,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.56,65481.12,0,0,157.3505121487356,Intel Core i5,0,256,0,0
Lenovo,Notebook,4,500 HDD,Intel HD Graphics 500,Windows 10,2.2,22324.32,0,0,100.45466986113651,Other Intel Processor,500,0,0,0
Lenovo,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 10,2.2,28504.8,0,0,141.21199808219862,Intel Core i5,500,0,0,0
HP,Notebook,6,1000 HDD,AMD Radeon R5 M430,Windows 10,2.04,28717.92,0,0,141.21199808219862,Intel Core i3,1000,0,0,0
MSI,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.7,79215.1056,0,0,127.33567457123111,Intel Core i7,1000,128,0,0
Toshiba,Notebook,4,128 SSD,Intel HD Graphics 520,Windows 10,2.1,26533.44,0,0,100.45466986113651,Intel Core i3,0,128,0,0
HP,Notebook,8,1000 HDD,AMD Radeon 530,Windows 10,2.1,39693.6,0,0,141.21199808219862,Intel Core i7,1000,0,0,0
Toshiba,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,2.0,67026.24,0,1,141.21199808219862,Intel Core i5,0,256,0,0
Acer,Notebook,4,128 SSD,Intel HD Graphics 520,Linux,2.1,21951.36,0,0,100.45466986113651,Intel Core i3,0,128,0,0
Microsoft,Ultrabook,8,256 SSD,Intel Iris Plus Graphics 640,Windows 10 S,1.252,99519.048,1,0,200.84255993695703,Intel Core i7,0,256,0,0
Lenovo,Notebook,8,128 SSD +  1000 HDD,AMD Radeon R5 M430,Windows 10,1.9,43580.376,0,0,141.21199808219862,Intel Core i5,1000,128,0,0
Lenovo,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 620,Windows 10,1.3,55091.52,1,1,165.6321180513006,Intel Core i5,0,256,0,0
Lenovo,Notebook,4,128 SSD,AMD Radeon R2 Graphics,Windows 10,2.2,18594.72,0,0,44.01946207398117,AMD Processor,0,128,0,0
HP,2 in 1 Convertible,4,128 SSD,Nvidia GeForce 940MX,Windows 10,1.63,37242.72,1,1,157.3505121487356,Intel Core i3,0,128,0,0
MSI,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.4,68944.32,0,0,141.21199808219862,Intel Core i7,1000,256,0,0
Asus,Ultrabook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.1,60472.8,0,0,157.3505121487356,Intel Core i5,0,256,0,0
HP,2 in 1 Convertible,8,64 Flash Storage,Intel HD Graphics 500,Chrome OS,1.4,26373.6,1,0,135.0942111925629,Other Intel Processor,0,0,0,64
LG,Ultrabook,8,512 SSD,Intel HD Graphics 620,Windows 10,1.09,122490.72,0,1,141.21199808219862,Intel Core i7,0,512,0,0
Acer,Gaming,16,256 SSD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,69210.72,0,0,141.21199808219862,Intel Core i5,0,256,0,0
MSI,Gaming,8,256 SSD,Nvidia GeForce GTX 1050,Windows 10,2.2,53168.112,0,0,141.21199808219862,Intel Core i5,0,256,0,0
Asus,Notebook,4,128 SSD,Intel HD Graphics 500,Windows 10,1.86,22324.32,0,0,100.45466986113651,Other Intel Processor,0,128,0,0
Dell,Gaming,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,3.21,109277.28,0,0,141.21199808219862,Intel Core i5,1000,128,0,0
HP,Notebook,4,256 SSD,AMD Radeon R5 520,Windows 10,2.5,37242.72,0,1,127.33567457123111,Intel Core i3,0,256,0,0
Lenovo,2 in 1 Convertible,8,512 SSD,Intel UHD Graphics 620,Windows 10,1.19,79866.72,1,1,165.6321180513006,Intel Core i7,0,512,0,0
Dell,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,3.49,149916.6,0,0,141.21199808219862,Intel Core i7,1000,256,0,0
HP,Notebook,4,500 HDD,AMD Radeon 520,Windows 10,1.86,32639.8608,0,0,100.45466986113651,Intel Core i5,500,0,0,0
Dell,Notebook,4,1000 HDD,AMD Radeon R5 M430,Windows 10,2.2,29073.2976,0,0,100.45466986113651,Intel Core i3,1000,0,0,0
HP,Notebook,6,2000 HDD,AMD Radeon R7 M440,Windows 10,2.65,30316.32,0,1,127.33567457123111,AMD Processor,2000,0,0,0
Lenovo,Notebook,4,500 HDD,Intel HD Graphics 510,Windows 10,2.1,16943.04,0,0,100.45466986113651,Other Intel Processor,500,0,0,0
Acer,Notebook,4,32 Flash Storage,Intel HD Graphics 510,Chrome OS,1.45,19980.0,0,0,111.93520355955211,Other Intel Processor,0,0,0,32
Lenovo,Notebook,4,256 SSD,Intel HD Graphics 620,Windows 10,1.7,37242.72,0,0,157.3505121487356,Intel Core i5,0,256,0,0
HP,Workstation,8,500 HDD,Nvidia Quadro M1200,Windows 10,3.14,101657.7072,0,0,127.33567457123111,Intel Core i7,500,0,0,0
Lenovo,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 620,Windows 10,1.42,137995.2,1,0,209.8006828649808,Intel Core i7,0,256,0,0
Toshiba,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.5,51841.44,0,1,165.6321180513006,Intel Core i5,0,256,0,0
Acer,Netbook,4,32 Flash Storage,Intel HD Graphics,Windows 10,1.4,14332.32,0,0,135.0942111925629,Other Intel Processor,0,0,0,32
Lenovo,2 in 1 Convertible,16,512 SSD,Intel HD Graphics 620,Windows 10,1.38,93186.72,1,0,157.3505121487356,Intel Core i7,0,512,0,0
Asus,2 in 1 Convertible,4,64 Flash Storage,Intel HD Graphics 515,Chrome OS,1.2,35644.32,1,0,176.23257360658386,Other Intel Processor,0,0,0,64
Toshiba,Ultrabook,16,512 SSD,Intel HD Graphics 520,Windows 10,1.36,100006.56,1,0,165.6321180513006,Intel Core i7,0,512,0,0
Dell,Gaming,8,1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.56,43636.32,0,0,141.21199808219862,Intel Core i5,1000,0,0,0
Lenovo,Notebook,4,256 SSD,AMD Radeon 530,Windows 10,2.2,21258.72,0,0,141.21199808219862,AMD Processor,0,256,0,0
Lenovo,Notebook,8,1000 HDD,AMD Radeon R7,Windows 10,2.2,22857.12,0,0,100.45466986113651,AMD Processor,1000,0,0,0
Lenovo,Notebook,4,1000 HDD +  1000 HDD,Intel HD Graphics 620,Windows 10,2.1,33110.856,0,0,141.21199808219862,Intel Core i5,2000,0,0,0
Lenovo,Notebook,4,500 HDD,Intel HD Graphics 520,No OS,1.9,23976.0,0,0,100.45466986113651,Intel Core i3,500,0,0,0
Dell,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,2.18,42357.6,0,0,141.21199808219862,Intel Core i5,0,256,0,0
Acer,2 in 1 Convertible,1,256 SSD,Intel UHD Graphics 620,Windows 10,1.6,53226.72,1,1,165.6321180513006,Intel Core i5,0,256,0,0
Lenovo,Workstation,16,512 SSD,Nvidia Quadro M520M,Windows 7,2.18,98834.4,0,0,141.21199808219862,Intel Core i7,0,512,0,0
Lenovo,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 10,1.8,63456.48,0,0,157.3505121487356,Intel Core i5,0,256,0,0
HP,Notebook,6,2000 HDD,AMD Radeon 530,Windows 10,2.71,34898.9328,0,1,127.33567457123111,AMD Processor,2000,0,0,0
Lenovo,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,66546.72,0,1,141.21199808219862,Intel Core i7,1000,128,0,0
Dell,Notebook,8,256 SSD,Nvidia GeForce 930MX,Linux,1.64,58021.92,0,0,157.3505121487356,Intel Core i5,0,256,0,0
Dell,Notebook,8,1000 HDD,Intel HD Graphics 620,Linux,1.98,38681.28,0,0,141.21199808219862,Intel Core i5,1000,0,0,0
Asus,Notebook,4,32 Flash Storage,Intel HD Graphics 500,Windows 10,1.5,15877.44,0,0,157.3505121487356,Other Intel Processor,0,0,0,32
Dell,Notebook,16,512 SSD,Intel HD Graphics 620,Windows 10,1.93,76012.4448,0,0,141.21199808219862,Intel Core i5,0,512,0,0
Lenovo,Notebook,8,256 SSD,Nvidia GeForce 920MX,Windows 10,1.87,45664.6896,0,1,157.3505121487356,Intel Core i5,0,256,0,0
Dell,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.9,62817.12,0,0,141.21199808219862,Intel Core i5,0,256,0,0
Lenovo,Notebook,4,500 HDD,AMD Radeon R4,Windows 10,2.19,15877.44,0,0,100.45466986113651,AMD Processor,500,0,0,0
Mediacom,Notebook,4,32 HDD,Intel HD Graphics 400,Windows 10,1.4,14119.2,0,1,161.72539083525606,Other Intel Processor,32,0,0,0
HP,Notebook,8,256 SSD,Nvidia GeForce 930MX,Windows 10,2.63,63936.0,0,0,127.33567457123111,Intel Core i7,0,256,0,0
Lenovo,Ultrabook,64,512 SSD,Intel HD Graphics 520,Windows 10,1.17,89864.1792,0,1,209.8006828649808,Intel Core i7,0,512,0,0
HP,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 620,Windows 10,1.58,44574.048,1,1,117.82653006268643,Intel Core i5,0,256,0,0
Lenovo,Ultrabook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.32,79866.72,0,1,157.3505121487356,Intel Core i5,0,256,0,0
Dell,Gaming,32,1000 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,4.36,194972.832,0,0,254.67134914246222,Intel Core i7,1000,1000,0,0
MSI,Gaming,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,71847.0144,0,0,127.33567457123111,Intel Core i7,1000,128,0,0
Lenovo,Notebook,4,1000 HDD,Intel HD Graphics 620,No OS,1.9,26101.872,0,0,100.45466986113651,Intel Core i5,1000,0,0,0
Dell,2 in 1 Convertible,4,1000 HDD,Intel HD Graphics 620,Windows 10,1.71,34578.72,1,0,165.6321180513006,Intel Core i3,1000,0,0,0
Dell,Notebook,8,1000 HDD,AMD Radeon R7 M445,Linux,2.32,31409.6256,0,0,100.45466986113651,Intel Core i5,1000,0,0,0
HP,Notebook,4,1000 HDD,AMD Radeon 520,Windows 10,2.1,26053.92,0,0,141.21199808219862,AMD Processor,1000,0,0,0
Acer,Gaming,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,4.2,103096.8,0,1,127.33567457123111,Intel Core i7,1000,128,0,0
Dell,Notebook,12,1000 HDD,Intel HD Graphics 620,Windows 10,2.25,34578.72,0,0,100.45466986113651,Intel Core i5,1000,0,0,0
HP,Notebook,6,128 SSD +  1000 HDD,AMD Radeon 520,Windows 10,2.1,34632.0,0,0,141.21199808219862,AMD Processor,1000,128,0,0
Acer,Notebook,4,500 HDD,Intel HD Graphics 620,Windows 10,2.4,29783.52,0,0,100.45466986113651,Intel Core i5,500,0,0,0
Lenovo,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.44,51148.8,0,1,165.6321180513006,Intel Core i5,0,256,0,0
Lenovo,Notebook,4,1000 HDD,Intel HD Graphics 620,Windows 10,1.85,41505.12,0,0,141.21199808219862,Intel Core i7,1000,0,0,0
HP,Workstation,16,256 SSD,Nvidia Quadro M2200,Windows 10,2.6,128884.32,0,0,141.21199808219862,Intel Core i7,0,256,0,0
Dell,2 in 1 Convertible,8,1000 HDD,Intel UHD Graphics 620,Windows 10,1.55,35111.52,1,0,165.6321180513006,Intel Core i5,1000,0,0,0
MSI,Gaming,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,1.8,111593.8944,0,0,141.21199808219862,Intel Core i7,1000,256,0,0
Acer,Notebook,4,500 HDD,Intel HD Graphics 520,Windows 10,2.4,21887.424,0,0,100.45466986113651,Intel Core i3,500,0,0,0
Dell,Notebook,8,128 SSD +  1000 HDD,Nvidia GeForce 940MX,Windows 10,2.0,64308.96,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
Dell,Notebook,8,256 SSD,Intel HD Graphics 520,Windows 10,2.0,35431.2,0,0,100.45466986113651,Intel Core i3,0,256,0,0
Toshiba,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.25,81784.8,1,1,157.3505121487356,Intel Core i5,0,256,0,0
Lenovo,2 in 1 Convertible,8,256 SSD,Intel HD Graphics 620,Windows 10,1.7,53226.72,1,0,157.3505121487356,Intel Core i5,0,256,0,0
Lenovo,Workstation,16,1000 SSD,Nvidia Quadro M520M,Windows 10,2.5,175770.72,0,1,282.42399616439724,Intel Core i7,0,1000,0,0
Acer,Notebook,2,32 Flash Storage,Intel HD Graphics 400,Chrome OS,1.68,17582.4,0,0,111.93520355955211,Other Intel Processor,0,0,0,32
Samsung,Ultrabook,16,256 SSD,Intel HD Graphics 620,Windows 10,0.81,87858.72,0,0,165.6321180513006,Intel Core i7,0,256,0,0
Dell,Notebook,8,256 SSD,Intel HD Graphics 620,Windows 10,1.6,60031.1088,0,0,111.93520355955211,Intel Core i5,0,256,0,0
