Company,TypeName,Ram,Weight,TouchScreen,IPS,PPI,Cpu brand,HDD,SSD,Gpu brand,OS,Price
Dell,Notebook,8,0.6931471805599453,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,11.487085674623
Toshiba,Notebook,4,0.6931471805599453,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows,10.481345086360362
HP,Netbook,2,0.1570037488096647,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows,9.317895278196945
Lenovo,Notebook,6,0.8754687373538999,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows,10.188167121983652
HP,Notebook,4,0.62057648772511,0,0,100.45466986113651,Intel Core i5,500,0,AMD,Windows,10.393289544363068
HP,Ultrabook,8,0.6043159668533296,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,10.525211768465944
Lenovo,Notebook,4,0.7884573603642703,0,0,141.21199808219862,Intel Core i5,0,128,Intel,Others/No OS/Linux,10.12402932214978
Toshiba,Ultrabook,8,0.1823215567939546,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,11.34705032144641
Lenovo,Notebook,2,0.4054651081081644,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows,9.409283029786373
Asus,Gaming,16,0.85015092936961,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,11.727036344253591
HP,Workstation,8,1.0986122886681098,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows,12.256879973855343
Dell,Notebook,4,0.8109302162163288,0,0,141.21199808219862,Intel Core i3,1000,0,AMD,Others/No OS/Linux,10.034684221813931
Lenovo,Notebook,6,0.7884573603642703,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,10.336863503805128
Dell,Notebook,4,0.7884573603642703,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux,9.950616680806068
Lenovo,Notebook,4,1.0296194171811581,0,0,127.33567457123111,Intel Core i3,500,0,Intel,Others/No OS/Linux,10.246549458090433
Dell,Gaming,16,1.4861396960896067,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,11.876197639250138
Dell,Gaming,8,0.9631743177730056,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux,10.809669765045973
Apple,Ultrabook,8,-0.08338160893905101,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac,11.034319178750797
Asus,Ultrabook,16,0.4054651081081644,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,11.116014069333293
Dell,Ultrabook,8,0.1906203596086497,1,1,331.2642361026012,Intel Core i7,0,256,Intel,Windows,11.550632725739694
Microsoft,Ultrabook,8,0.22314355131420976,1,0,80.93655400444537,Intel Core i7,0,256,Intel,Windows,11.470547260182666
HP,Notebook,8,0.3920420877760237,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows,11.13950771057468
Dell,2 in 1 Convertible,8,0.2151113796169455,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,11.52464373704442
HP,Notebook,4,0.62057648772511,0,0,100.45466986113651,Intel Core i3,500,0,AMD,Windows,10.059354039524031
Dell,Notebook,8,1.0296194171811581,0,0,127.33567457123111,Intel Core i7,1000,128,AMD,Windows,10.964896292206694
Asus,Gaming,16,1.0647107369924282,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,11.550632725739694
MSI,Gaming,16,0.5877866649021191,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,11.6226216177553
LG,Ultrabook,8,-0.020202707317519466,1,1,157.3505121487356,Intel Core i7,0,512,Intel,Windows,11.52464373704442
Lenovo,Notebook,16,0.9162907318741551,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,11.778996083184301
Lenovo,Notebook,8,0.7178397931503168,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,10.580858947180335
Dell,Gaming,32,1.4861396960896067,0,1,254.67134914246222,Intel Core i7,1000,512,Nvidia,Windows,12.029883488676532
Lenovo,2 in 1 Convertible,8,0.3148107398400336,1,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows,11.588886005772773
HP,Notebook,8,0.9669838461896731,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows,11.065637862008225
Asus,Notebook,4,0.7884573603642703,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows,9.88635767027266
Dell,Notebook,8,0.7884573603642703,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Others/No OS/Linux,10.594313360795073
Dell,2 in 1 Convertible,16,0.7371640659767196,1,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows,11.047982926769505
HP,Notebook,4,0.7419373447293773,0,1,141.21199808219862,Intel Core i5,500,0,Intel,Windows,10.55758616512496
HP,Gaming,16,1.3297240096314962,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,11.2874471903093
HP,Gaming,12,0.9631743177730056,0,0,127.33567457123111,Intel Core i7,1000,0,Nvidia,Windows,11.470547260182666
Dell,Notebook,8,0.7793248768009977,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,10.59563423276249
Acer,Notebook,4,0.7419373447293773,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Others/No OS/Linux,9.880922874286703
Asus,Ultrabook,16,2.4069451083182885,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows,11.525170191386666
Dell,Notebook,4,0.8109302162163288,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows,10.301710499387234
Lenovo,2 in 1 Convertible,4,0.7419373447293773,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows,10.740600003012675
HP,Workstation,8,0.6931471805599453,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,11.52464373704442
HP,Ultrabook,8,0.6097655716208943,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows,11.143362500418624
Asus,Gaming,24,0.8064758658669485,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,11.971204630519404
Lenovo,Notebook,4,0.6259384308664954,0,0,157.3505121487356,Intel Core i5,500,0,Intel,Windows,10.641244744014543
Lenovo,Notebook,16,0.9162907318741551,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows,11.74620626036131
Lenovo,Notebook,8,0.7884573603642703,0,0,100.45466986113651,AMD Processor,1000,0,AMD,Windows,10.03701794516015
Dell,Notebook,4,0.5007752879124892,0,0,117.82653006268643,Intel Core i3,500,0,Intel,Windows,10.71962021254348
Dell,Gaming,16,0.9516578757114463,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,10.754357300416876
Acer,Notebook,4,0.7419373447293773,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux,9.58136309252813
HP,Notebook,8,0.712949807856125,0,0,100.45466986113651,Intel Core i7,2000,0,Intel,Windows,10.419692282932575
Lenovo,Notebook,8,0.7884573603642703,0,0,100.45466986113651,Intel Core i3,2000,0,Nvidia,Others/No OS/Linux,10.104611236292678
Dell,Ultrabook,8,0.6312717768418578,0,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows,11.144140923496169
HP,Ultrabook,4,0.3920420877760237,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,10.962127485638561
Samsung,2 in 1 Convertible,16,0.5364933705145685,1,0,146.86047800548656,Intel Core i7,0,256,AMD,Windows,11.470547260182666
HP,Ultrabook,8,-0.030459207484708574,1,1,352.4651472131677,Other Intel Processor,0,512,Intel,Windows,11.583439099510642
Acer,Notebook,4,0.8754687373538999,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows,9.993667504286536
Acer,Notebook,4,0.371563556432483,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Others/No OS/Linux,9.902487052202545
Acer,Notebook,8,0.7884573603642703,0,0,100.45466986113651,AMD Processor,0,256,AMD,Windows,10.46628456073464
Lenovo,Notebook,6,0.8754687373538999,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows,10.310615277730193
HP,Notebook,8,0.6471032420585384,0,0,100.45466986113651,Intel Core i5,0,128,Intel,Windows,10.353987209883721
Asus,Notebook,8,0.3364722366212129,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,10.822504165817513
Asus,Notebook,4,0.6931471805599453,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux,9.387207078087174
Dell,Notebook,8,1.0296194171811581,0,1,127.33567457123111,Intel Core i5,1000,128,AMD,Others/No OS/Linux,10.765658261746038
HP,Notebook,2,0.36464311358790924,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows,9.606772808053499
Asus,Gaming,8,0.952043901579973,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,10.787906120409612
Lenovo,Notebook,2,0.4054651081081644,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows,9.409283029786373
Asus,Gaming,8,1.2584609896100056,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows,11.155242401621269
HP,Notebook,4,0.712949807856125,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows,10.862092668762644
Asus,Notebook,8,0.8628899551470398,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows,10.594300009749354
Toshiba,Ultrabook,16,0.04879016416943204,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows,11.683522558067624
Toshiba,Notebook,8,0.04879016416943204,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,11.39733681987678
Dell,Notebook,8,1.0296194171811581,0,1,127.33567457123111,Intel Core i5,1000,128,AMD,Windows,10.862092668762644
Acer,Notebook,2,0.7839015438284094,0,0,100.45466986113651,Other Intel Processor,0,16,Intel,Others/No OS/Linux,9.268865850956626
Dell,2 in 1 Convertible,4,0.7323678937132266,1,0,146.86047800548656,Intel Core i3,500,0,Intel,Windows,10.208009042782656
Acer,Gaming,16,1.4350845252893227,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,11.715790550995315
Lenovo,2 in 1 Convertible,16,0.3074846997479607,1,0,209.8006828649808,Intel Core i7,0,512,Intel,Windows,11.799206957067087
Lenovo,Notebook,8,0.6678293725756554,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows,11.212620052356872
Lenovo,2 in 1 Convertible,4,0.5877866649021191,1,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows,10.717261720884188
HP,2 in 1 Convertible,16,0.25464221837358075,1,1,331.2642361026012,Intel Core i7,0,1000,Intel,Windows,11.778996083184301
HP,Workstation,8,0.9516578757114463,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,11.684869359618002
Dell,Notebook,8,0.7884573603642703,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows,10.744054237880762
HP,Notebook,8,0.6471032420585384,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows,10.336863503805128
MSI,Gaming,16,1.0647107369924282,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows,11.765015592318807
LG,Ultrabook,16,0.0769610411361284,1,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows,11.624777346052767
Asus,Gaming,12,0.7884573603642703,0,0,127.33567457123111,Intel Core i5,1000,128,Nvidia,Windows,11.198054049689478
Toshiba,Ultrabook,32,0.04879016416943204,1,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows,11.912578515747587
Lenovo,Notebook,8,0.7030975114131134,0,0,91.7877987534291,Intel Core i5,0,256,Intel,Windows,11.17598591917709
HP,Notebook,8,0.6097655716208943,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,11.525170191386666
Dell,Notebook,4,0.7793248768009977,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows,10.349904182775484
Lenovo,Notebook,8,0.6418538861723947,0,0,141.21199808219862,Intel Core i5,1000,128,AMD,Windows,10.682362236272313
Asus,Gaming,16,1.095273387402595,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,11.442360501250736
Dell,Ultrabook,8,0.4054651081081644,1,0,209.8006828649808,Intel Core i7,0,256,Intel,Windows,11.557780031969681
Lenovo,2 in 1 Convertible,8,0.35065687161316933,1,1,209.8006828649808,Intel Core i5,0,256,Intel,Windows,11.72918457279188
Asus,Gaming,8,0.8960880245566357,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows,10.525211768465944
HP,Ultrabook,8,0.6471032420585384,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows,10.46628456073464
Dell,Notebook,4,0.7884573603642703,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows,10.0713630658882
Lenovo,Gaming,8,0.8754687373538999,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Others/No OS/Linux,11.02220830408089
Acer,Notebook,4,0.7419373447293773,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows,9.967025573340116
HP,Gaming,8,1.208960345836975,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia,Windows,11.004648590381796
Lenovo,2 in 1 Convertible,4,0.5538851132264376,1,1,157.3505121487356,Intel Core i3,0,256,Intel,Windows,10.419692282932575
Asus,Gaming,8,0.9162907318741551,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux,11.039464987704202
Asus,Notebook,8,0.3364722366212129,0,0,276.053530085501,Intel Core i5,0,256,Intel,Windows,11.02307824758943
Lenovo,Ultrabook,8,0.12221763272424911,0,1,157.3505121487356,Intel Core i7,0,0,Intel,Windows,11.600668174471034
Dell,Notebook,8,0.8458682675776092,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Others/No OS/Linux,10.633405177560588
Dell,Workstation,16,1.0296194171811581,0,0,282.42399616439724,Other Intel Processor,1000,256,Nvidia,Windows,12.000095897837829
MSI,Gaming,16,0.6471032420585384,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,11.650350362059477
Dell,Workstation,16,1.2296405510745139,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows,11.942792677133783
Asus,Gaming,16,1.1786549963416462,0,1,127.33567457123111,AMD Processor,1000,256,AMD,Windows,11.671319016786894
Lenovo,Workstation,16,0.7793248768009977,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,11.50120100127367
Lenovo,Notebook,8,1.2237754316221157,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows,11.981595204981144
HP,Gaming,12,0.9631743177730056,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,11.105659536357711
Acer,Notebook,8,0.7884573603642703,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,10.699393467053342
Acer,Notebook,4,0.47000362924573563,0,0,117.82653006268643,Intel Core i5,0,128,Intel,Windows,10.460196261867386
Lenovo,Ultrabook,8,0.3074846997479607,0,1,176.23257360658386,Intel Core i7,0,256,Intel,Windows,11.38409159312676
Dell,Notebook,8,0.712949807856125,1,1,282.42399616439724,Intel Core i5,0,256,Nvidia,Windows,11.694548697992886
Asus,Gaming,8,0.688134638736401,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,11.18342089766461
Lenovo,Notebook,12,0.7884573603642703,1,0,100.45466986113651,Intel Core i7,1000,0,Intel,Windows,10.38737929394203
Dell,Ultrabook,4,0.4054651081081644,0,0,125.36742798669837,Intel Core i3,0,128,Intel,Windows,11.037726951247386
Dell,Workstation,16,0.7747271675523681,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,11.563884703567355
Acer,Notebook,2,0.7884573603642703,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,10.510802297245792
HP,Notebook,4,0.4885800148186709,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows,10.510802297245792
Dell,Gaming,16,0.9555114450274363,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,11.18267988243989
Lenovo,Notebook,4,1.0296194171811581,0,0,106.11306214269258,AMD Processor,500,0,AMD,Windows,9.913097231314559
Asus,Notebook,4,0.4885800148186709,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows,9.67600459962282
Samsung,Ultrabook,8,0.2700271372130602,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows,11.352694739066088
Lenovo,Notebook,8,0.36464311358790924,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,10.830969824842061
Acer,Notebook,8,0.8754687373538999,0,0,100.45466986113651,AMD Processor,1000,0,AMD,Windows,10.082583913974387
Dell,Workstation,8,0.8020015854720274,0,0,141.21199808219862,Other Intel Processor,1000,0,Nvidia,Windows,11.572957346444928
HP,Notebook,16,0.9162907318741551,0,0,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows,11.123120297421588
HP,Ultrabook,8,0.3576744442718159,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows,11.288781413322436
Dell,Notebook,4,0.7793248768009977,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Windows,10.401887658299067
MSI,Gaming,16,1.3297240096314962,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,11.799206957067087
Lenovo,Notebook,4,0.6151856390902335,0,0,141.21199808219862,Intel Core i3,0,128,Intel,Others/No OS/Linux,9.975737513942137
Asus,Notebook,4,1.0296194171811581,0,0,106.11306214269258,Other Intel Processor,1000,0,Nvidia,Windows,10.248438032778301
HP,Notebook,4,0.25464221837358075,0,0,276.053530085501,Other Intel Processor,0,0,Intel,Others/No OS/Linux,10.397183294038651
HP,Notebook,4,0.62057648772511,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux,9.951658096208995
Lenovo,Notebook,8,0.8329091229351039,0,1,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,10.895234994607797
Dell,Notebook,4,0.7884573603642703,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Windows,10.629713546415353
HP,Notebook,8,0.7419373447293773,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows,10.65264448747927
Acer,Notebook,4,0.5187937934151675,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Others/No OS/Linux,9.83063294843456
Dell,Ultrabook,8,0.1823215567939546,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows,11.219074000897615
HP,Netbook,4,0.8754687373538999,0,0,125.36742798669837,Intel Core i5,0,128,Intel,Windows,11.352694739066088
Acer,Notebook,4,0.7419373447293773,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows,9.783703516212578
HP,Notebook,6,0.6678293725756554,0,1,141.21199808219862,AMD Processor,0,256,AMD,Windows,10.450993742936223
Asus,Gaming,16,1.2809338454620642,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows,11.981595204981144
HP,Ultrabook,8,0.23111172096338664,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows,11.18267988243989
HP,Notebook,4,0.6471032420585384,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows,10.167903065600154
Asus,Gaming,8,1.1631508098056809,0,0,127.33567457123111,AMD Processor,1000,256,AMD,Windows,11.410999046046685
Samsung,Notebook,16,0.9162907318741551,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,11.413356147904066
Asus,Gaming,8,0.8329091229351039,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows,11.383485348791732
HP,Notebook,8,0.712949807856125,0,0,100.45466986113651,Other Intel Processor,2000,0,Intel,Windows,9.93914036985058
MSI,Gaming,8,0.8754687373538999,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,11.064804181259648
Dell,Notebook,8,0.7884573603642703,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Others/No OS/Linux,10.447907320733034
Lenovo,2 in 1 Convertible,8,0.5306282510621704,1,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,10.882315804880687
HP,Ultrabook,8,0.3074846997479607,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows,11.442932093149693
MSI,Gaming,16,0.5877866649021191,0,0,141.21199808219862,Intel Core i7,2000,256,Nvidia,Windows,11.690461589827628
Dell,Notebook,8,0.8586616190375187,0,0,141.21199808219862,Intel Core i7,1000,128,AMD,Windows,10.862092668762644
Acer,Notebook,4,0.8754687373538999,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows,9.915732278952564
Razer,Ultrabook,8,0.22314355131420976,1,0,352.4651472131677,Intel Core i7,0,256,Intel,Windows,10.911903762066183
Acer,2 in 1 Convertible,8,0.47000362924573563,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows,10.64634002126892
MSI,Gaming,16,0.9932517730102834,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,11.352694739066088
Lenovo,Notebook,4,0.7419373447293773,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows,10.169762314876662
Toshiba,Ultrabook,16,0.3074846997479607,1,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows,11.512991062818642
Xiaomi,Notebook,16,0.6678293725756554,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Others/No OS/Linux,11.219752826912
Acer,Notebook,4,1.0986122886681098,0,1,127.33567457123111,Intel Core i5,0,256,Nvidia,Windows,10.666403303650696
HP,Notebook,4,0.7275486072772777,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows,10.452533389121816
Toshiba,Notebook,8,0.6931471805599453,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows,10.82462730886559
HP,Gaming,12,1.3190856114264407,0,1,127.33567457123111,Intel Core i7,1000,0,AMD,Windows,11.442360501250736
Lenovo,Notebook,4,0.6418538861723947,0,0,100.45466986113651,Intel Core i5,0,128,Intel,Windows,10.186161103256786
Asus,Notebook,8,0.6931471805599453,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,10.620651995737777
Asus,Notebook,8,0.8329091229351039,0,0,100.45466986113651,Intel Core i5,1000,0,Nvidia,Others/No OS/Linux,10.235123369655367
Lenovo,Notebook,8,0.7884573603642703,0,0,100.45466986113651,Intel Core i3,0,256,Nvidia,Others/No OS/Linux,10.188167121983652
Lenovo,Notebook,8,0.9555114450274363,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,10.776844060703754
Acer,Notebook,4,0.3364722366212129,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows,10.159709917169616
MSI,Gaming,16,0.5877866649021191,0,0,282.42399616439724,Intel Core i7,2000,256,Nvidia,Windows,11.715790550995315
Asus,Ultrabook,8,0.1823215567939546,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,Windows,10.567234758240792
Dell,Gaming,16,1.4861396960896067,0,1,282.42399616439724,Intel Core i7,1000,256,Nvidia,Windows,11.937276356672394
Acer,Notebook,4,0.47000362924573563,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows,9.83063294843456
Lenovo,Gaming,8,0.8754687373538999,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Others/No OS/Linux,10.742904151497525
Dell,Notebook,16,0.7030975114131134,0,0,141.21199808219862,Intel Core i7,2000,256,AMD,Others/No OS/Linux,10.931153634628432
Asus,Gaming,16,1.4586150226995167,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,11.737731633370338
Asus,Gaming,8,0.8329091229351039,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,11.387117314043296
Asus,Notebook,4,0.7884573603642703,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows,9.88635767027266
Apple,Ultrabook,8,-0.08338160893905101,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac,11.036037392231934
Acer,Notebook,4,0.8020015854720274,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,Windows,10.274510273088076
Dell,Notebook,8,0.7371640659767196,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows,10.928710232504155
Mediacom,Notebook,4,0.371563556432483,0,1,157.3505121487356,Other Intel Processor,0,32,Intel,Windows,9.93914036985058
Lenovo,Notebook,4,0.7030975114131134,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows,10.87326596936077
Razer,Gaming,16,0.6678293725756554,0,0,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows,11.947682155153789
Asus,2 in 1 Convertible,12,0.8153648132841944,1,0,141.21199808219862,Intel Core i7,2000,512,Nvidia,Windows,10.977716980635755
Acer,Notebook,4,0.7419373447293773,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows,10.370822624347584
Lenovo,2 in 1 Convertible,8,0.3148107398400336,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows,11.551145677789926
HP,Notebook,4,0.62057648772511,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux,9.641641633704323
Asus,Notebook,8,0.9895411936137477,0,0,127.33567457123111,Intel Core i5,500,256,Nvidia,Windows,10.767905453702943
HP,Notebook,4,0.43178241642553783,0,0,157.3505121487356,Intel Core i5,500,0,Intel,Windows,10.913835810881007
HP,Ultrabook,8,0.43178241642553783,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows,11.509254736080766
Acer,Gaming,16,0.9162907318741551,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,11.144911042902732
HP,Notebook,4,0.7419373447293773,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows,9.77465368069266
Fujitsu,Notebook,8,0.7884573603642703,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows,10.658921971998408
Dell,Ultrabook,8,0.3364722366212129,0,1,165.6321180513006,Intel Core i7,0,256,AMD,Windows,10.812765077263235
Lenovo,Notebook,4,0.5306282510621704,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,10.525211768465944
Lenovo,Ultrabook,8,0.27763173659827955,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows,11.503355013953577
Dell,Gaming,8,0.9745596399981308,0,0,141.21199808219862,Intel Core i5,0,0,Nvidia,Windows,10.830969824842061
Lenovo,Notebook,8,0.5306282510621704,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows,11.271296098981416
HP,Notebook,4,0.62057648772511,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows,10.060060439307305
Dell,Ultrabook,8,0.25464221837358075,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows,11.260381938800737
Asus,Gaming,8,1.0986122886681098,0,0,127.33567457123111,Intel Core i7,1000,0,Nvidia,Windows,10.921575017331362
HP,Notebook,4,0.7419373447293773,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows,10.14517175872359
HP,Notebook,8,0.14842000511827322,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,11.408044834149253
Toshiba,Ultrabook,16,0.2151113796169455,1,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows,11.50657735831005
Toshiba,Ultrabook,16,0.3852624007906449,0,1,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows,11.45090026279887
Dell,Ultrabook,4,0.4054651081081644,0,0,125.36742798669837,Intel Core i3,500,0,Intel,Windows,11.010081106005767
Apple,Ultrabook,16,0.6043159668533296,0,1,220.53462386625827,Intel Core i7,0,256,AMD,Mac,11.775302049361828
HP,Gaming,8,1.208960345836975,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows,11.058109595587434
Dell,Notebook,8,0.8329091229351039,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Others/No OS/Linux,10.667632361713904
HP,Notebook,8,0.9162907318741551,0,1,127.33567457123111,Intel Core i5,1000,0,Nvidia,Windows,10.793391597686284
HP,Gaming,8,1.0116009116784799,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia,Windows,11.219074000897615
